"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.60742957238863e-300,0.893815673323437,0.963,0.891,6.85014801500876e-296,"0","NPM1"
1.64973821816405e-290,2.24288669272217,0.576,0.175,3.13268790247172e-286,"0","OXNAD1"
1.01320231457605e-285,4.38929287495936,0.291,0.023,1.92396987514846e-281,"0","NOG"
5.38522864568233e-284,0.499532721449463,0.991,0.995,1.02260106752862e-279,"0","RPL18A"
1.14523274648727e-279,0.472910195759837,0.989,0.994,2.17468246230468e-275,"0","RPL6"
2.95668873166597e-276,0.550631235023236,0.984,0.988,5.61445623256052e-272,"0","RPL7"
1.03803109780865e-275,0.453086680513763,0.992,0.996,1.97111725162885e-271,"0","RPS15"
8.90595208671787e-274,0.412215958669116,0.996,0.998,1.69115124174686e-269,"0","RPL41"
1.05542338201239e-264,4.35883991452447,0.269,0.02,2.00414346010332e-260,"0","LRRN3"
4.64509290219258e-264,2.86307332075815,0.409,0.082,8.8205669119735e-260,"0","NELL2"
9.81258953386128e-263,2.91431939317456,0.408,0.081,1.86331262658492e-258,"0","TSHZ2"
9.1532870597649e-257,0.489570770502403,0.99,0.994,1.73811767977876e-252,"0","RPS2"
1.20217850190211e-250,0.625926278484554,0.974,0.968,2.28281675726191e-246,"0","RPL4"
4.34599165521433e-240,0.358602605256066,0.992,0.997,8.25260355408649e-236,"0","RPL28"
1.83350374500959e-239,0.443850307705616,0.987,0.994,3.4816402613987e-235,"0","RPS7"
5.03902148833444e-238,2.08413648700231,0.505,0.148,9.56859790419826e-234,"0","TXK"
2.02540974463778e-235,1.2648061623287,0.844,0.557,3.84605056409269e-231,"0","LEPROTL1"
1.24860654647351e-228,0.421475719241752,0.988,0.993,2.37097897109855e-224,"0","RPL7A"
5.78955528098964e-227,1.53460439321762,0.721,0.337,1.09937865230712e-222,"0","BCL11B"
6.21883017735118e-226,0.452941451299803,0.998,0.999,1.18089366237722e-221,"0","RPLP1"
1.90344073830428e-225,0.613118134883694,0.981,0.972,3.61444361796601e-221,"0","RPLP0"
1.52953820206854e-217,0.944826732615818,0.948,0.571,2.90444009190796e-213,"0","CD3E"
2.66365665494427e-217,2.02684530069557,0.5,0.161,5.05801762207368e-213,"0","CAMK4"
3.10937825561518e-217,3.03068999200806,0.324,0.058,5.90439836958767e-213,"0","CHRM3-AS2"
1.1952500795369e-214,0.830040011116079,0.946,0.834,2.26966037603261e-210,"0","NOP53"
1.11851581283867e-213,1.1701239822555,0.879,0.631,2.12394967699934e-209,"0","FOXP1"
1.58722847374707e-207,0.655397054253525,0.97,0.944,3.01398814879832e-203,"0","TOMM7"
1.03432453821097e-206,1.00295921431803,0.813,0.433,1.96407886560881e-202,"0","CD7"
3.5080843222243e-202,1.03660930036837,0.892,0.634,6.66150131947172e-198,"0","C12orf57"
